id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1463545405616165441,Convenient 4BR Stay Near BART & Downtown,486668180,Sharon,,Pill Hill,37.82282,-122.26466,Entire home/apt,250,2,1,2025-09-08,1,4,352,1,
1463699708004944544,"Cozy 2 Beds,Free Wifi,Free Parking",702166080,Ada,,East Peralta,37.7854,-122.24414,Hotel room,,1,0,,,8,352,0,
1463699839032599465,Cozy Queen Bed ADA|Free Parking|TV,702166080,Ada,,East Peralta,37.78364549185663,-122.24299127234453,Hotel room,105,1,1,2025-08-06,0.59,8,337,1,
1463699880232862725,"Relaxing ADA Queen Bed,Free Parking",702166080,Ada,,East Peralta,37.78541037422586,-122.24323646660281,Hotel room,88,1,0,,,8,351,0,
1463940488378785596,Peaceful Hillside Guesthouse,706944016,Benjamin,,Shepherd Canyon,37.834425106043284,-122.19310807790986,Entire home/apt,115,1,17,2025-09-21,7.18,1,50,17,
1464786899464560584,Spacious Two Queen Beds Room,702166080,Ada,,East Peralta,37.78508353403047,-122.24504192505361,Hotel room,91,1,1,2025-08-13,0.68,8,346,1,
1464786941882502997,Spacious King Bed Room,702166080,Ada,,East Peralta,37.78498,-122.24362,Hotel room,123,1,0,,,8,350,0,
1464786959604568244,Spacious Two Queen Beds Room,702166080,Ada,,East Peralta,37.78516,-122.24565,Hotel room,80,1,0,,,8,319,0,
1465345798383577955,Spacious Victorian home + Mins to SF + Parking,706329731,Aron,,North Kennedy Tract,37.77911,-122.23449,Entire home/apt,193,28,2,2025-07-18,0.83,5,356,2,
1465519833572372582,Modern 2BR Near Lake Merritt,19473537,Georgia,,Oakland Ave-Harrison St,37.81414,-122.25983,Entire home/apt,134,3,0,,,4,313,0,
1465550599928921851,Cozy apt with equipped kitchen,590116099,Yash,,Oakland Airport,37.73586713324017,-122.2153006148439,Private room,170,1,0,,,1,364,0,
1467697878893551994,Affordable Shared Room Twin Beds For Men,551586717,Noah,,Fairfax Business-Wentworth-Holland,37.77176,-122.19909,Private room,30,7,0,,,13,354,0,
1469895200957875221,HighEnd Oakland Hills Guesthouse,195251028,Soheil,,Shepherd Canyon,37.82967,-122.19747,Entire home/apt,74,30,0,,,1,348,0,
1470372204219490049,Spacious Sunny Hideaway,12502863,TiYanna,,Rancho San Antonio,37.7894,-122.2449,Entire home/apt,184,30,0,,,4,87,0,
1470947724524775892,Queen Bed Non-Smoking,707472618,Tyra,,Las Palmas,37.74506,-122.15513,Hotel room,107,1,0,,,3,256,0,
1470947757237201197,2 Queen Beds Non-Smoking,707472618,Tyra,,Foothill Square,37.74710100995578,-122.15697523923346,Hotel room,121,1,0,,,3,256,0,
1470947795520552382,King Bed Non-Smoking,707472618,Tyra,,Foothill Square,37.74663,-122.15662,Hotel room,110,1,0,,,3,256,0,
1471172864906505141,Spacious Beautiful 3br 2ba Home,599744460,Jessica,,Woodland,37.75211159791206,-122.18454916030169,Entire home/apt,258,2,3,2025-09-07,3,1,177,3,
1471644609851444853,"Blueground | Civic Center, view, nr Lake Merritt",107434423,,,Civic Center,37.8018717,-122.2666278,Entire home/apt,174,30,0,,,21,18,0,
1473199650441705328,OAK -14th-West - cozy 2BR wd,304721494,HostWell,,Prescott,37.81137597235338,-122.29437229445067,Entire home/apt,123,1,1,2025-08-06,0.59,8,353,1,
1474141697877085618,Peaceful Room in Huge Flat,1556814,Tamra,,San Pablo Gateway,37.81229,-122.27257,Private room,78,21,0,,,13,365,0,
1475097754000427296,Bay house with views,33393866,Vanessa,,Toler Heights,37.75077,-122.15933,Entire home/apt,96,1,3,2025-09-11,1.91,2,78,3,
1476065201307017234,Cozy Modern Guest House in North Oakland,710353199,Lakisha,,Gaskill,37.84053,-122.2783,Entire home/apt,134,2,8,2025-09-18,5.22,1,246,8,
1476924356170883918,Wood Street Lofts,111818221,Nishant,,Prescott,37.81595,-122.29627,Entire home/apt,122,2,4,2025-09-21,2.67,1,353,4,
1477664606307420716,Stylish 1BR by Lake Merritt • Walk to DT & BART,19473537,Georgia,,Oakland Ave-Harrison St,37.81444,-122.26058,Entire home/apt,95,27,1,2025-09-15,1,4,279,1,
1478280065483578578,Urban 2 BR Haven with Garden Patio near Downtown,19473537,Georgia,,Oakland Ave-Harrison St,37.8151715,-122.2594585,Entire home/apt,116,19,1,2025-08-22,0.86,4,353,1,
1478331331309369490,Gated 2BR Hillside Retreat w/ Views nr UC Berkeley,186760359,Christian,,Upper Rockridge,37.85058,-122.23673,Entire home/apt,556,3,0,,,2,260,0,
1478403036479941434,Modern Sun-filled Guest Retreat - New Listing,2363401,Nathalie,,Fairview Park,37.8521276,-122.2556181,Entire home/apt,110,3,3,2025-09-20,2.14,1,132,3,
1478445437221175768,Sept-Nov rental in Glenview,3136436,Alicia,,Glenview,37.8069648,-122.2170488,Entire home/apt,98,30,0,,,2,176,0,
1478510086182815142,Toler Heights Home,33393866,Vanessa,,Toler Heights,37.7526,-122.15915,Private room,96,1,0,,,2,84,0,
1479854674828837174,One bedroom penthouse.,562988202,Jeremy,,Grand Lake,37.81627,-122.25055,Entire home/apt,86,1,0,,,1,43,0,
1479911589612048653,Serene East Bay Home in the Hills,9645027,Beth,,Piedmont Pines,37.82905,-122.1889,Entire home/apt,220,3,2,2025-09-19,2,3,141,2,
1480611837262432060,Oakland Hills Modern 5BR Retreat – Great Location,6559015,Tarush,,Upper Rockridge,37.83426,-122.22064,Entire home/apt,495,2,0,,,2,263,0,
1480682849603922524,2BD/2BA near UC Berkeley| Fire Pit| Outdoor Dining,149641659,Alli,,Bushrod,37.84515663203703,-122.26556258463611,Entire home/apt,297,3,4,2025-09-11,3.00,5,227,4,
1481516419597183469,"Entire 2BR Home | Fast Wi-Fi, Driveway, Near BART",594201585,Bohao,,Castlemont,37.7524917,-122.1623868,Entire home/apt,119,4,0,,,3,88,0,
1482000637992765133,Spacious King Bed Room,702166080,Ada,,East Peralta,37.78373,-122.24335,Private room,88,1,0,,,8,352,0,
1482000808267108372,Queen Bed Retreat,702166080,Ada,,East Peralta,37.785249609868345,-122.24522519417958,Private room,91,1,0,,,8,345,0,
1482766836287887894,West Oakland Joy,712194830,Robert,,Prescott,37.80791,-122.29805,Private room,73,30,0,,,2,179,0,
1483009399808257749,Beautiful view private rooftop,712255558,Ruben,,Mosswood,37.82797,-122.2671,Entire home/apt,,2,1,2025-09-14,1,1,364,1,
1483482437283266683,West Oakland Cheer,712194830,Robert,,Prescott,37.80776,-122.29991,Private room,60,30,0,,,2,163,0,
1483543549536311762,Rockridge Retreat,20589517,Vanessa,,Shafter,37.8389,-122.25352,Entire home/apt,229,4,0,,,1,263,0,
1483843688084638604,Work-Ready Studio | Kitchen + Wi-Fi | Near BART,594201585,Bohao,,Castlemont,37.75153,-122.16313,Entire home/apt,59,3,2,2025-08-30,1.54,3,360,2,
1484231871841555056,"Scenic Hilltop Stay Gorgeous views, modern comfort",48346259,Roberto,,Upper Laurel,37.78767,-122.18877,Entire home/apt,131,2,0,,,1,265,0,
1485217165460203008,Luxury Golden Gate Bayview SF Sunset & City Lights,301906968,Sophina,,Caballo Hills,37.78463,-122.16412,Entire home/apt,1547,3,0,,,1,355,0,
1485846449557260768,LUX Highrise 1bd Penthouse level,247278372,Luis,,Waverly,37.81315,-122.26324,Entire home/apt,138,2,0,,,1,75,0,
1486345750403675484,Urban Retreat with Deck & Easy BART Access,186760359,Christian,,Oak Center,37.81163,-122.28609,Entire home/apt,358,5,0,,,2,296,0,
1487316875611416648,Spacious Oakland Hills Room | Private Bath,4847102,Angela,,Oakmore,37.80821,-122.20639,Private room,92,2,0,,,1,87,0,
1487737089297069657,Family getaway in Oakland,194724884,Ej,,Upper Peralta Creek-Bartlett,37.79003,-122.20698,Entire home/apt,114,2,0,,,2,4,0,
1488553543858327700,1000 sf 1 br in Rockridge - 1/2 block off college!,29387386,Mark,,Rockridge,37.84720127298599,-122.2533736107932,Entire home/apt,113,2,0,,,2,302,0,
1489148812198897031,Convenient Designer Home,1873530,Alvin,,Bushrod,37.85142,-122.26741,Entire home/apt,183,4,0,,,2,152,0,
1489870722375636580,One Bedroom share common area.,350751476,Shijin,,Seminary,37.7677458,-122.2007483,Private room,45,1,2,2025-09-17,2,1,364,2,
1489967816789869515,"Charming, Cozy, Sun-Filled Home",428189665,Kara,,Glenview,37.80795,-122.2166,Entire home/apt,95,2,0,,,1,0,0,
